food_id,food_name_english,food_name_luganda,food_category,edible_portion_percent,energy_kcal_per_100g,protein_g_per_100g,fat_g_per_100g,carbohydrate_g_per_100g,fiber_g_per_100g,calcium_mg_per_100g,iron_mg_per_100g,zinc_mg_per_100g,vitamin_a_mcg_per_100g,vitamin_d_mcg_per_100g,vitamin_b12_mcg_per_100g,folate_mcg_per_100g,vitamin_c_mg_per_100g,omega3_g_per_100g,sodium_mg_per_100g,potassium_mg_per_100g,data_source,notes,preparation_state,seasonality,avg_market_price_ugx_per_kg,availability_score,region,data_collection_date,dataset_version
UG1161,Pawpaw (papaya),Pawpaw,Fruits,93,20.9,0.49,1.99,19.37,0.5,45.5,0.0,0.09,244.1,0.0,0.0,48.1,94.9,0.002,0.0,393.7,UBOS market survey,No additional notes for fruits category,boiled,Dry season,1487,0.85,Western,2023-08-21,v1.0-simulated-2025-11-12
UG1162,Sweet potato (boiled),Emikajjo (sweet potato),Staples,89,122.9,4.45,2.76,29.08,2.49,21.4,0.0,0.48,32.1,0.0,0.0,22.6,9.3,0.072,0.0,519.4,Estimated,Estimated value; requires verification from lab/FCT,boiled,Harvest season,2226,0.37,National,2023-05-07,v1.0-simulated-2025-11-12
UG1163,Matooke (green banana) (roasted),Matooke,Staples,71,142.6,2.55,1.43,28.83,0.46,17.9,0.58,0.0,61.8,0.0,0.0,16.9,11.8,0.038,0.0,367.6,FAO/INFOODS,No additional notes for staples category,roasted,Year-round,1855,0.81,Northern,2023-08-22,v1.0-simulated-2025-11-12
UG1164,Cassava,Kasava,Staples,94,118.1,2.86,0.57,15.81,2.8,23.4,3.4,0.23,15.9,0.0,0.0,10.7,19.0,0.091,0.0,214.7,HarvestPlus 2012,No additional notes for staples category,fried,Harvest season,2574,0.37,National,2022-12-12,v1.0-simulated-2025-11-12
UG1165,Sweet potato,Emikajjo (sweet potato),Staples,71,106.9,3.8,3.99,32.55,4.85,11.9,0.02,1.0,36.9,0.0,0.0,9.3,25.0,0.02,0.0,440.2,FAO/INFOODS,No additional notes for staples category,sun-dried,Year-round,3533,0.35,Central,2017-10-21,v1.0-simulated-2025-11-12
UG1166,Cabbage (fried),Cabbage,Vegetables,96,50.1,3.67,0.04,1.31,2.28,5.0,1.45,0.26,0.0,0.0,0.0,50.9,19.5,0.109,14.3,611.8,Estimated,Estimated value; requires verification from lab/FCT,fried,Year-round,1802,0.68,Eastern,2017-11-11,v1.0-simulated-2025-11-12
UG1167,Sweet potato,Emikajjo (sweet potato),Staples,91,112.1,2.83,1.99,34.34,2.37,7.9,0.83,0.62,18.2,0.0,0.0,14.4,2.5,0.11,1.0,332.7,UBOS market survey,No additional notes for staples category,roasted,Harvest season,200,0.41,Northern,2024-05-27,v1.0-simulated-2025-11-12
UG1168,Groundnuts,Ebijanjaalo (groundnuts),Proteins,83,239.9,25.36,14.67,13.44,0.0,129.9,2.74,1.3,0.0,3.42,0.29,6.0,0.0,0.146,114.9,446.7,FAO/INFOODS,No additional notes for proteins category,smoked,Dry season,2841,0.44,Eastern,2021-03-04,v1.0-simulated-2025-11-12
UG1169,Cassava (raw),Kasava,Staples,93,130.9,4.41,0.92,29.36,4.1,4.9,1.52,0.73,26.2,0.0,0.0,34.9,27.6,0.067,0.1,496.5,UBOS market survey,No additional notes for staples category,raw,Dry season,1778,0.58,Eastern,2018-12-08,v1.0-simulated-2025-11-12
UG1170,Groundnuts (steamed),Ebijanjaalo (groundnuts),Proteins,71,252.1,24.29,9.77,8.53,0.0,5.0,0.5,2.54,18.9,6.18,0.0,10.3,0.0,1.362,62.5,257.3,Estimated,Estimated value; requires verification from lab/FCT,steamed,Year-round,200,0.56,Central,2020-08-09,v1.0-simulated-2025-11-12
UG1171,Sweet potato (fried),Emikajjo (sweet potato),Staples,96,143.7,2.88,0.25,34.32,3.87,17.9,0.32,0.05,0.0,0.0,0.0,12.9,18.5,0.016,0.0,503.4,Estimated,Estimated value; requires verification from lab/FCT,fried,Rainy season,1195,0.57,Northern,2017-12-02,v1.0-simulated-2025-11-12
UG1172,Goat meat,Enjovu,Proteins,80,115.2,31.57,7.52,1.64,0.0,47.7,0.5,3.3,8.1,0.96,0.0,17.7,1.1,0.0,87.8,150.0,UBOS market survey,No additional notes for proteins category,raw,Year-round,2464,0.21,National,2025-03-16,v1.0-simulated-2025-11-12
UG1173,Cassava,Kasava,Staples,92,89.2,3.01,0.0,28.65,1.42,9.0,1.35,0.5,64.9,0.0,0.0,16.9,9.2,0.0,13.6,209.8,Estimated,Estimated value; requires verification from lab/FCT,steamed,Year-round,3098,0.7,Central,2023-01-08,v1.0-simulated-2025-11-12
UG1174,Cabbage,Cabbage,Vegetables,73,58.9,0.8,0.28,6.13,2.15,58.5,1.05,0.82,0.0,0.0,0.0,72.1,71.5,0.004,0.0,540.4,UBOS market survey,No additional notes for vegetables category,fried,Dry season,1261,0.8,Eastern,2019-08-04,v1.0-simulated-2025-11-12
UG1175,Cassava,Kasava,Staples,69,122.3,1.58,3.63,22.64,1.1,8.8,0.0,0.0,25.3,0.0,0.0,5.0,12.5,0.099,5.0,356.6,UBOS market survey,No additional notes for staples category,boiled,Harvest season,3269,0.8,Western,2016-01-08,v1.0-simulated-2025-11-12
UG1176,Beans,Ebijanjaalo,Proteins,73,205.6,25.08,5.54,12.33,0.0,147.3,0.5,1.07,59.4,2.25,5.4,24.8,0.0,0.0,130.1,150.0,UBOS market survey,No additional notes for proteins category,roasted,Harvest season,1227,0.73,Eastern,2022-12-11,v1.0-simulated-2025-11-12
UG1177,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,boiled,Harvest season,2381,0.19,Western,2017-06-23,v1.0-simulated-2025-11-12
UG1178,Chicken (meat) (steamed),Enkoko,Proteins,76,284.7,39.58,19.13,6.03,1.01,126.0,0.5,2.32,0.0,2.51,0.37,15.0,4.3,0.098,50.9,150.0,UBOS market survey,No additional notes for proteins category,steamed,Dry season,2984,0.19,National,2022-05-09,v1.0-simulated-2025-11-12
UG1179,Groundnuts,Ebijanjaalo (groundnuts),Proteins,59,270.0,25.95,12.05,0.0,1.44,149.5,4.4,0.95,0.0,5.48,0.0,18.2,0.0,0.0,28.6,427.6,UBOS market survey,No additional notes for proteins category,roasted,Harvest season,2025,0.34,Eastern,2019-08-19,v1.0-simulated-2025-11-12
UG1180,Banana (ripe) (fried),Muzukulu,Fruits,100,72.1,0.95,0.3,9.33,1.55,30.1,1.53,0.0,85.7,0.0,0.0,39.4,5.0,0.015,2.4,751.8,Estimated,Estimated value; requires verification from lab/FCT,fried,Year-round,200,0.61,Eastern,2024-03-13,v1.0-simulated-2025-11-12
UG1181,Cassava (raw),Kasava,Staples,99,127.9,1.42,0.0,39.58,1.17,9.2,2.22,1.14,0.0,0.0,0.0,8.5,2.9,0.097,15.1,188.0,Estimated,Estimated value; requires verification from lab/FCT,raw,Dry season,936,0.74,Eastern,2017-12-12,v1.0-simulated-2025-11-12
UG1182,Beans,Ebijanjaalo,Proteins,92,165.6,24.1,0.5,7.36,1.87,159.7,0.5,0.95,0.0,9.21,2.22,28.3,3.8,0.0,214.4,445.8,Estimated,Estimated value; requires verification from lab/FCT,raw,Harvest season,648,0.9,Western,2017-11-29,v1.0-simulated-2025-11-12
UG1183,Cabbage,Cabbage,Vegetables,100,27.4,3.02,0.12,5.75,0.75,40.9,5.36,0.2,0.0,0.0,0.0,71.4,41.3,0.055,21.4,468.2,Estimated,Estimated value; requires verification from lab/FCT,raw,Rainy season,3127,0.18,Central,2021-12-11,v1.0-simulated-2025-11-12
UG1184,Sweet potato,Emikajjo (sweet potato),Staples,100,142.7,2.75,0.0,25.33,2.64,5.4,2.39,0.8,0.0,0.0,0.0,36.4,7.5,0.011,10.6,342.3,FAO/INFOODS,No additional notes for staples category,smoked,Rainy season,720,0.39,National,2016-08-21,v1.0-simulated-2025-11-12
UG1185,Posho (maize meal) (roasted),Posho,Staples,78,97.4,1.26,1.68,20.62,2.96,7.2,1.43,0.38,45.8,0.0,0.0,26.4,15.1,0.092,6.3,394.7,FAO/INFOODS,No additional notes for staples category,roasted,Year-round,3276,0.69,National,2017-04-06,v1.0-simulated-2025-11-12
UG1186,Cabbage (raw),Cabbage,Vegetables,84,12.6,4.86,1.07,14.29,1.94,49.1,3.05,0.39,0.0,0.0,0.0,8.1,31.4,0.0,0.0,536.6,FAO/INFOODS,No additional notes for vegetables category,raw,Harvest season,3405,0.6,Central,2015-11-30,v1.0-simulated-2025-11-12
UG1187,Mukene (small dried fish),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",roasted,Year-round,1465,0.55,Northern,2021-09-03,v1.0-simulated-2025-11-12
UG1188,Dodo (amaranth) (steamed),Dodo,Vegetables,96,75.4,0.85,1.18,8.95,4.85,170.5,4.86,0.86,0.0,0.0,0.0,5.0,35.8,0.0,22.3,200.0,FAO/INFOODS,No additional notes for vegetables category,steamed,Year-round,1517,0.68,Central,2020-09-13,v1.0-simulated-2025-11-12
UG1189,Banana (ripe),Muzukulu,Fruits,81,40.7,1.62,1.02,19.32,2.43,79.0,0.07,0.04,0.0,0.0,0.0,23.7,18.7,0.045,0.0,475.8,Estimated,Estimated value; requires verification from lab/FCT,fried,Dry season,1755,0.84,National,2018-06-26,v1.0-simulated-2025-11-12
UG1190,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,roasted,Harvest season,1132,0.62,Western,2017-08-29,v1.0-simulated-2025-11-12
UG1191,Sunflower oil (boiled),Sunflower oil,Fats,76,654.8,0.0,55.16,13.45,0.0,2.0,0.0,2.02,21.2,0.0,0.0,7.4,0.0,0.595,5.7,270.6,FAO/INFOODS,No additional notes for fats category,boiled,Year-round,200,0.8,Western,2022-03-29,v1.0-simulated-2025-11-12
UG1192,Banana (ripe) (raw),Muzukulu,Fruits,96,72.0,0.3,1.29,28.32,1.94,15.0,0.42,0.38,76.2,0.0,0.0,19.8,73.4,0.054,0.0,527.5,Estimated,Estimated value; requires verification from lab/FCT,raw,Year-round,2417,0.66,Northern,2023-01-01,v1.0-simulated-2025-11-12
UG1193,Millet,Oburo (millet),Staples,78,148.4,2.5,2.62,24.67,4.75,16.0,0.62,0.57,43.0,0.0,0.0,33.7,13.6,0.174,1.1,335.1,HarvestPlus 2012,No additional notes for staples category,raw,Rainy season,2128,0.49,Eastern,2021-07-04,v1.0-simulated-2025-11-12
UG1194,Mango (fried),Mangoo,Fruits,95,64.7,1.01,0.0,8.0,2.27,2.0,0.0,0.26,203.0,0.0,0.0,7.1,96.8,0.018,3.8,541.9,FAO/INFOODS,No additional notes for fruits category,fried,Year-round,2508,0.32,Western,2020-05-11,v1.0-simulated-2025-11-12
UG1195,Banana (ripe) (steamed),Muzukulu,Fruits,84,64.8,1.53,0.0,24.98,1.72,37.4,1.24,0.42,68.9,0.0,0.0,31.4,86.0,0.035,0.0,466.6,FAO/INFOODS,No additional notes for fruits category,steamed,Dry season,1522,0.56,Central,2016-07-13,v1.0-simulated-2025-11-12
UG1196,Groundnuts,Ebijanjaalo (groundnuts),Proteins,86,243.2,9.28,4.04,5.06,0.0,188.7,6.28,1.94,89.0,0.42,2.32,17.0,10.2,0.461,50.5,322.0,Estimated,Estimated value; requires verification from lab/FCT,fried,Harvest season,3799,0.7,Northern,2022-11-08,v1.0-simulated-2025-11-12
UG1197,Cabbage (raw),Cabbage,Vegetables,81,40.0,2.74,0.52,4.65,0.63,63.3,1.28,0.03,710.4,0.0,0.0,5.7,41.9,0.0,0.0,556.2,Estimated,Estimated value; requires verification from lab/FCT,raw,Dry season,246,0.92,National,2023-10-10,v1.0-simulated-2025-11-12
UG1198,Chicken (meat),Enkoko,Proteins,84,217.1,29.92,6.97,1.15,0.0,5.0,0.5,1.11,50.5,0.0,2.69,39.7,4.8,0.0,12.6,316.7,HarvestPlus 2012,No additional notes for proteins category,raw,Dry season,1123,0.65,Northern,2018-04-12,v1.0-simulated-2025-11-12
UG1199,Posho (maize meal) (fried),Posho,Staples,77,115.1,2.84,0.87,23.3,1.18,27.2,0.48,0.25,1.0,0.0,0.0,11.1,10.2,0.045,0.0,307.5,FAO/INFOODS,No additional notes for staples category,fried,Harvest season,2602,0.89,National,2018-10-21,v1.0-simulated-2025-11-12
UG1200,Dodo (amaranth),Dodo,Vegetables,92,27.1,3.97,0.0,3.87,4.65,40.2,3.37,0.27,0.0,0.0,0.0,105.1,18.5,0.058,0.0,621.6,UBOS market survey,No additional notes for vegetables category,fried,Harvest season,335,0.38,Central,2016-11-15,v1.0-simulated-2025-11-12
UG1201,Groundnuts (boiled),Ebijanjaalo (groundnuts),Proteins,67,175.6,39.6,5.08,0.0,0.0,5.0,0.5,3.56,0.0,8.84,3.18,41.4,0.0,0.54,0.0,393.5,UBOS market survey,No additional notes for proteins category,boiled,Rainy season,3593,0.52,National,2021-01-25,v1.0-simulated-2025-11-12
UG1202,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,sun-dried,Year-round,2824,0.64,Central,2020-02-09,v1.0-simulated-2025-11-12
UG1203,Millet,Oburo (millet),Staples,84,139.9,2.71,1.36,26.11,3.57,12.3,2.22,0.5,0.5,0.0,0.0,19.5,1.0,0.0,6.9,469.7,Estimated,Estimated value; requires verification from lab/FCT,raw,Harvest season,2071,0.35,National,2016-09-30,v1.0-simulated-2025-11-12
UG1204,Sweet potato,Emikajjo (sweet potato),Staples,79,107.6,3.21,2.42,21.33,1.99,13.1,2.25,0.3,0.0,0.0,0.0,5.0,12.9,0.012,7.3,150.3,HarvestPlus 2012,No additional notes for staples category,smoked,Year-round,200,0.46,Central,2017-07-23,v1.0-simulated-2025-11-12
UG1205,Nakati (eggplant),Nakati,Vegetables,89,38.5,1.44,0.26,1.0,1.67,63.0,1.26,0.1,177.8,0.0,0.0,26.9,47.7,0.0,20.5,439.8,FAO/INFOODS,No additional notes for vegetables category,smoked,Harvest season,200,0.56,Central,2024-12-05,v1.0-simulated-2025-11-12
UG1206,Eggs (steamed),Amagi,Proteins,95,274.2,23.18,14.84,2.32,0.0,95.4,0.5,2.77,17.5,0.0,0.0,39.9,5.7,0.0,28.6,206.9,UBOS market survey,No additional notes for proteins category,steamed,Harvest season,2671,0.26,Northern,2018-11-13,v1.0-simulated-2025-11-12
UG1207,Mango (boiled),Mangoo,Fruits,88,68.4,0.41,0.26,8.0,1.97,49.4,0.0,0.3,0.0,0.0,0.0,31.1,30.6,0.032,1.3,615.7,FAO/INFOODS,No additional notes for fruits category,boiled,Rainy season,941,0.38,Central,2017-06-27,v1.0-simulated-2025-11-12
UG1208,Avocado (fried),Avocado,Fats,85,544.6,14.38,45.02,0.0,0.0,15.4,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,9.7,189.1,HarvestPlus 2012,No additional notes for fats category,fried,Harvest season,2869,0.63,National,2025-08-30,v1.0-simulated-2025-11-12
UG1209,Matooke (green banana) (raw),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,raw,Rainy season,907,0.56,Northern,2020-09-14,v1.0-simulated-2025-11-12
UG1210,Spinach (fried),Spinach,Vegetables,80,47.2,3.52,0.0,3.68,1.3,75.9,1.86,0.24,0.0,0.0,0.0,33.0,8.0,0.062,0.0,489.1,Estimated,Estimated value; requires verification from lab/FCT,fried,Dry season,200,0.46,National,2016-09-29,v1.0-simulated-2025-11-12
UG1211,Avocado,Avocado,Fats,67,622.5,0.0,58.02,6.46,0.0,48.0,0.51,1.75,9.3,0.0,0.0,14.7,0.0,0.196,6.1,227.2,Estimated,Estimated value; requires verification from lab/FCT,smoked,Dry season,539,0.67,Central,2024-06-17,v1.0-simulated-2025-11-12
UG1212,Cassava (raw),Kasava,Staples,73,100.1,4.05,0.9,29.24,1.57,15.0,2.51,0.1,0.9,0.0,0.0,17.0,9.9,0.081,2.3,386.8,HarvestPlus 2012,No additional notes for staples category,raw,Rainy season,2452,0.94,Central,2023-07-08,v1.0-simulated-2025-11-12
UG1213,Groundnuts (fried),Ebijanjaalo (groundnuts),Proteins,89,194.9,31.3,0.5,0.0,0.0,345.8,0.84,3.46,31.2,0.0,0.0,17.4,8.2,0.0,0.0,610.6,FAO/INFOODS,No additional notes for proteins category,fried,Harvest season,255,0.42,National,2023-09-22,v1.0-simulated-2025-11-12
UG1214,Millet,Oburo (millet),Staples,79,125.5,3.48,1.33,31.78,2.48,21.3,2.05,0.57,50.1,0.0,0.0,7.9,5.6,0.092,13.4,100.0,FAO/INFOODS,No additional notes for staples category,fried,Harvest season,2035,0.49,Central,2024-07-22,v1.0-simulated-2025-11-12
UG1215,Cassava,Kasava,Staples,77,119.3,1.84,2.56,21.45,3.05,18.2,2.36,0.46,154.7,0.0,0.0,26.7,11.2,0.031,9.0,295.0,Estimated,Estimated value; requires verification from lab/FCT,fried,Harvest season,1296,0.18,Central,2016-03-22,v1.0-simulated-2025-11-12
UG1216,Groundnuts,Ebijanjaalo (groundnuts),Proteins,82,224.2,37.09,0.5,17.08,0.0,299.0,0.5,0.5,0.0,0.0,0.0,35.4,0.2,0.0,42.9,179.8,FAO/INFOODS,No additional notes for proteins category,steamed,Harvest season,1711,0.48,Central,2022-02-13,v1.0-simulated-2025-11-12
UG1217,Posho (maize meal) (fried),Posho,Staples,81,108.6,3.13,1.03,20.56,0.0,10.5,1.84,0.74,11.2,0.0,0.0,35.6,9.8,0.0,0.0,532.7,Estimated,Estimated value; requires verification from lab/FCT,fried,Harvest season,200,0.52,Northern,2017-08-06,v1.0-simulated-2025-11-12
UG1218,Spinach,Spinach,Vegetables,89,12.1,1.73,1.13,7.98,2.77,19.1,2.06,0.13,0.0,0.0,0.0,5.0,48.5,0.047,16.3,483.4,UBOS market survey,No additional notes for vegetables category,raw,Harvest season,1617,0.58,Northern,2020-05-30,v1.0-simulated-2025-11-12
UG1219,Spinach (roasted),Spinach,Vegetables,100,80.4,1.54,0.09,5.06,1.96,117.6,0.0,1.49,257.9,0.0,0.0,63.8,25.6,0.091,0.0,200.0,Estimated,Estimated value; requires verification from lab/FCT,roasted,Rainy season,4870,0.19,Central,2019-12-10,v1.0-simulated-2025-11-12
UG1220,Sorghum,Sorghum,Staples,82,126.3,2.99,0.43,23.27,1.59,19.6,0.44,0.63,0.0,0.0,0.0,16.9,14.9,0.015,7.2,432.9,UBOS market survey,No additional notes for staples category,sun-dried,Year-round,3742,0.33,Western,2018-08-05,v1.0-simulated-2025-11-12
UG1221,Chicken (meat) (raw),Enkoko,Proteins,78,172.8,41.78,2.23,0.74,2.21,95.9,15.11,3.55,64.6,3.11,1.82,41.0,5.3,0.547,58.5,457.6,Estimated,Estimated value; requires verification from lab/FCT,raw,Dry season,929,0.44,Northern,2018-01-15,v1.0-simulated-2025-11-12
UG1222,Groundnuts,Ebijanjaalo (groundnuts),Proteins,98,228.3,14.04,11.43,8.59,1.26,99.6,5.51,0.78,32.6,6.45,0.53,22.7,3.0,0.201,100.9,214.0,UBOS market survey,No additional notes for proteins category,roasted,Rainy season,2939,0.13,Northern,2022-01-03,v1.0-simulated-2025-11-12
UG1223,Goat meat,Enjovu,Proteins,83,153.6,35.43,7.74,7.06,0.0,93.5,0.5,2.67,26.3,0.0,1.74,20.1,0.0,1.044,115.4,292.1,FAO/INFOODS,No additional notes for proteins category,sun-dried,Dry season,3089,0.71,National,2016-04-17,v1.0-simulated-2025-11-12
UG1224,Banana (ripe),Muzukulu,Fruits,77,24.5,0.3,0.3,22.85,2.75,17.3,1.3,0.55,79.3,0.0,0.0,7.7,79.7,0.066,2.3,594.6,Estimated,Estimated value; requires verification from lab/FCT,boiled,Dry season,1100,0.4,Northern,2021-03-10,v1.0-simulated-2025-11-12
UG1225,Banana (ripe) (fried),Muzukulu,Fruits,84,72.5,1.99,1.21,10.68,0.5,2.0,0.57,0.33,45.0,0.0,0.0,13.6,5.0,0.04,9.4,100.0,UBOS market survey,No additional notes for fruits category,fried,Harvest season,544,0.14,Eastern,2018-11-21,v1.0-simulated-2025-11-12
UG1226,Posho (maize meal) (fried),Posho,Staples,87,104.8,3.83,1.5,41.55,1.27,21.9,1.49,0.79,9.8,0.0,0.0,5.0,4.5,0.047,7.4,352.6,HarvestPlus 2012,No additional notes for staples category,fried,Harvest season,4588,0.55,Eastern,2023-12-03,v1.0-simulated-2025-11-12
UG1227,Sorghum (dried),Sorghum,Staples,93,91.1,5.02,1.2,20.25,0.09,27.1,1.71,0.72,68.5,0.0,0.0,18.0,10.7,0.124,3.4,438.1,HarvestPlus 2012,No additional notes for staples category,dried,Harvest season,2964,0.24,Northern,2022-06-17,v1.0-simulated-2025-11-12
UG1228,Sorghum,Sorghum,Staples,83,117.0,2.26,1.99,18.81,1.14,18.8,1.64,1.48,23.8,0.0,0.0,13.7,17.4,0.049,0.0,262.1,HarvestPlus 2012,No additional notes for staples category,raw,Dry season,3581,0.77,Western,2021-11-10,v1.0-simulated-2025-11-12
UG1229,Nakati (eggplant) (roasted),Nakati,Vegetables,95,36.0,3.26,0.07,1.0,4.05,5.0,2.54,0.33,265.0,0.0,0.0,84.5,116.1,0.0,29.7,415.6,HarvestPlus 2012,No additional notes for vegetables category,roasted,Year-round,3435,0.58,Western,2021-01-13,v1.0-simulated-2025-11-12
UG1230,Cassava,Kasava,Staples,75,173.2,5.42,2.93,19.52,1.35,8.0,1.06,0.0,84.6,0.0,0.0,7.7,0.8,0.03,0.0,446.6,HarvestPlus 2012,No additional notes for staples category,sun-dried,Rainy season,2752,0.7,Northern,2022-12-21,v1.0-simulated-2025-11-12
UG1231,Avocado (raw),Avocado,Fats,67,589.5,0.0,44.96,10.54,0.0,2.0,0.0,1.32,21.7,0.0,0.0,0.0,0.0,0.58,8.2,264.1,UBOS market survey,No additional notes for fats category,raw,Rainy season,853,0.18,National,2019-02-01,v1.0-simulated-2025-11-12
UG1232,Spinach,Spinach,Vegetables,78,22.7,3.62,0.51,3.73,1.45,69.8,2.42,0.0,0.0,0.0,0.0,91.5,5.0,0.076,40.2,482.5,HarvestPlus 2012,No additional notes for vegetables category,fried,Harvest season,200,0.16,Central,2024-09-04,v1.0-simulated-2025-11-12
UG1233,Jackfruit,Jackfruit,Fruits,85,82.8,0.3,0.0,16.12,2.03,11.1,1.41,0.2,138.5,0.0,0.0,32.6,5.0,0.0,0.0,436.3,HarvestPlus 2012,No additional notes for fruits category,smoked,Year-round,4025,0.84,National,2024-09-06,v1.0-simulated-2025-11-12
UG1234,Matooke (green banana) (boiled),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,boiled,Dry season,1836,0.38,Eastern,2017-09-11,v1.0-simulated-2025-11-12
UG1235,Millet,Oburo (millet),Staples,86,189.8,2.97,1.93,23.75,2.94,8.8,0.54,0.0,28.7,0.0,0.0,6.7,21.6,0.028,0.0,179.7,Estimated,Estimated value; requires verification from lab/FCT,roasted,Year-round,2978,0.47,Eastern,2018-08-10,v1.0-simulated-2025-11-12
UG1236,Groundnuts (raw),Ebijanjaalo (groundnuts),Proteins,96,145.5,8.71,11.73,8.31,0.0,25.8,4.05,5.18,27.5,0.15,0.37,50.6,6.1,1.085,107.3,340.0,FAO/INFOODS,No additional notes for proteins category,raw,Harvest season,201,0.62,Northern,2017-03-28,v1.0-simulated-2025-11-12
UG1237,Pawpaw (papaya) (dried),Pawpaw,Fruits,86,89.1,1.67,0.0,19.78,2.58,2.0,0.78,0.0,0.0,0.0,0.0,11.8,34.0,0.017,15.3,425.8,UBOS market survey,No additional notes for fruits category,dried,Dry season,2644,0.27,National,2023-12-11,v1.0-simulated-2025-11-12
UG1238,Sweet potato (fried),Emikajjo (sweet potato),Staples,72,159.3,2.05,1.79,21.97,2.87,1.9,0.89,0.17,16.3,0.0,0.0,5.0,26.2,0.0,5.8,155.9,Estimated,Estimated value; requires verification from lab/FCT,fried,Dry season,2207,0.81,Eastern,2024-03-01,v1.0-simulated-2025-11-12
UG1239,Jackfruit (dried),Jackfruit,Fruits,85,4.5,1.62,0.99,20.77,0.5,35.2,0.0,0.21,56.4,0.0,0.0,21.2,43.7,0.02,0.0,457.0,FAO/INFOODS,No additional notes for fruits category,dried,Rainy season,646,0.07,Northern,2021-03-24,v1.0-simulated-2025-11-12
UG1240,Palm oil,Olivi ya palmo,Fats,75,679.7,0.0,46.86,7.0,0.0,75.0,3.54,1.35,21.8,0.0,0.0,10.6,0.0,0.608,0.0,413.9,UBOS market survey,No additional notes for fats category,raw,Harvest season,4004,0.57,Eastern,2017-03-24,v1.0-simulated-2025-11-12
UG1241,Sorghum (raw),Sorghum,Staples,83,112.4,3.01,1.53,26.84,4.4,21.0,1.92,1.13,15.7,0.0,0.0,13.9,19.8,0.074,1.6,340.9,HarvestPlus 2012,No additional notes for staples category,raw,Dry season,1848,0.71,Western,2021-05-11,v1.0-simulated-2025-11-12
UG1242,Sesame seeds (dried),Sesame,Fats,83,565.0,0.0,56.05,14.43,0.0,26.7,1.17,0.53,0.0,0.0,0.0,10.0,0.0,0.0,7.7,40.0,HarvestPlus 2012,No additional notes for fats category,dried,Harvest season,851,0.38,Central,2018-06-17,v1.0-simulated-2025-11-12
UG1243,Sesame seeds,Sesame,Fats,76,615.2,0.0,58.38,5.4,0.0,56.9,0.0,0.22,49.7,0.0,0.0,2.1,0.0,0.0,0.0,417.6,HarvestPlus 2012,No additional notes for fats category,roasted,Dry season,768,0.59,Northern,2021-05-10,v1.0-simulated-2025-11-12
UG1244,Banana (ripe),Muzukulu,Fruits,99,28.1,0.81,0.19,9.39,1.37,7.7,0.0,0.37,25.4,0.0,0.0,19.0,30.7,0.022,1.5,288.9,UBOS market survey,No additional notes for fruits category,roasted,Dry season,3141,0.3,Western,2025-10-10,v1.0-simulated-2025-11-12
UG1245,Jackfruit,Jackfruit,Fruits,91,69.0,1.26,0.16,8.17,0.5,2.0,0.63,0.0,16.5,0.0,0.0,41.2,5.0,0.033,3.7,291.7,FAO/INFOODS,No additional notes for fruits category,roasted,Harvest season,1717,0.91,Northern,2018-08-23,v1.0-simulated-2025-11-12
UG1246,Sorghum,Sorghum,Staples,86,74.8,3.83,2.95,16.55,3.09,15.5,1.35,0.65,0.0,0.0,0.0,51.0,20.7,0.023,0.0,336.8,Estimated,Estimated value; requires verification from lab/FCT,roasted,Dry season,3598,0.15,Northern,2017-03-02,v1.0-simulated-2025-11-12
UG1247,Sweet potato,Emikajjo (sweet potato),Staples,86,154.3,0.5,0.0,11.58,2.5,5.6,0.0,0.48,48.1,0.0,0.0,20.5,8.7,0.141,3.2,470.9,HarvestPlus 2012,No additional notes for staples category,raw,Dry season,353,0.72,Northern,2017-09-24,v1.0-simulated-2025-11-12
UG1248,Pawpaw (papaya),Pawpaw,Fruits,80,10.1,0.57,0.6,24.03,3.51,2.0,0.24,0.08,31.5,0.0,0.0,43.2,30.6,0.046,12.1,100.0,UBOS market survey,No additional notes for fruits category,boiled,Year-round,2856,0.37,National,2019-09-04,v1.0-simulated-2025-11-12
